date,open,close,high,low,volume
2021-09-07,51.79,54.04,58.98,51.33,1024266.85
2021-09-08,54.13,48.87,54.76,48.69,518082.52
2021-09-09,49.62,49.99,51.18,47.3,309845.35
2021-09-10,49.62,48.44,50.2,46.8,289735.25
2021-09-13,48.12,48.4,50.0,47.22,175052.52
2021-09-14,47.78,49.44,50.53,47.47,195513.0
2021-09-15,49.15,47.44,49.88,46.89,148070.92
2021-09-16,47.55,44.62,47.55,44.53,137171.54
2021-09-17,44.61,44.34,45.8,43.14,124995.5
2021-09-22,43.5,45.16,46.8,43.41,113119.23
2021-09-23,45.23,47.35,48.75,44.89,157280.41
2021-09-24,47.92,46.8,48.34,46.54,70883.5
2021-09-27,47.74,46.94,47.93,44.85,91221.27
2021-09-28,46.74,46.33,47.83,45.94,70156.72
2021-09-29,45.25,44.66,46.59,43.7,83321.4
2021-09-30,44.62,47.65,48.49,44.45,88011.69
2021-10-08,47.93,46.05,48.4,46.04,56912.64
2021-10-11,46.43,44.46,46.43,44.26,70195.67
2021-10-12,44.18,43.23,44.47,42.25,86517.14
2021-10-13,43.25,45.0,45.37,43.25,45655.83
2021-10-14,45.11,45.14,46.49,44.08,45636.86
2021-10-15,45.67,48.88,51.58,45.66,217773.37
2021-10-18,50.04,50.87,51.49,49.35,201927.64
2021-10-19,50.43,51.36,52.02,49.81,109602.56
2021-10-20,51.04,51.23,52.16,50.76,98698.61
2021-10-21,50.95,49.6,51.87,48.81,95637.41
2021-10-22,49.56,51.69,51.95,48.75,83453.75
2021-10-25,51.5,54.04,54.72,50.78,96091.47
2021-10-26,53.75,51.05,55.21,51.05,89172.99
2021-10-27,51.95,51.0,52.09,49.62,59542.88
2021-10-28,50.38,48.95,51.22,48.88,53803.76
2021-10-29,48.67,50.6,50.88,48.67,50942.84
2021-11-01,51.03,57.14,58.25,50.94,160863.46
2021-11-02,56.41,59.74,61.89,56.41,164264.94
2021-11-03,60.36,61.02,62.18,59.37,95902.8
2021-11-04,61.16,61.46,62.59,59.9,72681.91
2021-11-05,62.64,61.44,65.41,61.24,96488.49
2021-11-08,62.03,64.4,65.65,61.84,71996.93
2021-11-09,64.04,63.05,64.11,60.78,45752.34
2021-11-10,62.04,63.34,64.64,61.37,47506.41
2021-11-11,62.96,65.75,67.17,62.31,84752.56
2021-11-12,65.09,63.54,66.32,62.66,54055.55
2021-11-15,63.69,62.94,65.41,61.7,41676.56
2021-11-16,62.62,61.46,64.21,60.16,50098.85
2021-11-17,61.69,67.27,68.13,61.46,75923.89
2021-11-18,67.14,68.32,70.94,66.15,79125.63
2021-11-19,67.94,67.99,69.45,66.61,32680.19
2021-11-22,69.14,81.59,81.59,69.14,134017.01
2021-11-23,82.56,82.7,87.02,81.2,134807.8
2021-11-24,81.67,80.63,84.57,78.94,87295.72
2021-11-25,79.84,79.41,80.42,75.84,88280.76
2021-11-26,80.18,80.63,83.65,79.95,70412.13
2021-11-29,80.63,81.84,83.99,78.31,55578.62
2021-11-30,82.7,82.76,84.33,80.64,55003.82
2021-12-01,82.23,79.64,83.64,77.91,56873.28
2021-12-02,80.5,79.14,82.04,76.83,57591.33
2021-12-03,78.47,78.0,81.38,77.44,51399.44
2021-12-06,77.99,73.95,80.35,73.32,78769.95
2021-12-07,73.95,71.33,75.25,68.3,101054.53
2021-12-08,71.48,73.14,73.89,71.14,55187.49
2021-12-09,74.76,73.44,77.2,71.81,77525.78
2021-12-10,72.44,75.07,76.74,71.8,53451.05
2021-12-13,75.07,75.76,77.51,73.36,36275.86
2021-12-14,75.19,75.0,76.01,72.7,40876.31
2021-12-15,74.24,75.39,76.64,73.29,44084.75
2021-12-16,75.65,73.71,77.35,73.33,40171.89
2021-12-17,74.41,72.95,74.5,69.96,57988.15
2021-12-20,73.27,71.17,73.74,69.96,40133.25
2021-12-21,70.28,77.7,78.45,70.11,67124.69
2021-12-22,77.69,74.65,78.37,74.35,41472.52
2021-12-23,74.41,78.04,79.35,72.8,63662.19
2021-12-24,77.33,75.66,80.25,75.49,49407.83
2021-12-27,75.35,77.75,79.4,75.35,50504.32
2021-12-28,78.22,76.01,78.82,75.6,40329.25
2021-12-29,75.56,75.25,77.96,74.12,29474.53
