date,open,close,high,low,volume
2019-01-02,29.68,28.36,29.68,28.21,29959.2
2019-01-03,28.38,28.23,28.61,28.01,18277.52
2019-01-04,27.91,28.62,28.84,27.79,27892.82
2019-01-07,28.78,28.47,28.79,28.14,27785.17
2019-01-08,28.47,28.2,28.47,28.0,21728.78
2019-01-09,28.2,28.44,28.9,28.2,28443.73
2019-01-10,28.42,28.52,28.78,28.31,18296.37
2019-01-11,28.46,28.53,28.56,28.11,19990.17
2019-01-14,28.58,28.21,28.58,28.21,14138.76
2019-01-15,28.21,28.54,28.65,28.11,25016.12
2019-01-16,28.54,28.6,28.77,28.32,22498.12
2019-01-17,28.78,28.93,29.4,28.7,39619.2
2019-01-18,28.94,29.61,29.69,28.94,41915.91
2019-01-21,29.65,30.68,30.79,29.63,58381.48
2019-01-22,30.74,30.0,30.74,29.79,38762.99
2019-01-23,29.8,29.84,30.11,29.69,18635.01
2019-01-24,29.85,30.22,30.42,29.71,27045.33
2019-01-25,30.22,30.11,30.6,30.04,22952.06
2019-01-28,30.11,29.36,30.31,29.07,31289.54
2019-01-29,29.24,29.38,29.56,28.73,25868.28
2019-01-30,29.37,30.1,30.4,29.34,39807.1
2019-01-31,30.24,29.78,30.28,29.12,38040.91
2019-02-01,30.16,30.43,30.55,29.96,35418.85
2019-02-11,30.4,31.16,31.46,30.0,35272.01
2019-02-12,31.18,31.74,32.09,31.16,51100.43
2019-02-13,31.61,31.92,32.07,31.38,48692.91
2019-02-14,31.89,32.88,33.15,31.57,63704.97
2019-02-15,32.67,32.29,32.86,32.23,34092.79
2019-02-18,32.45,33.58,33.61,32.45,55058.16
2019-02-19,33.58,33.39,34.64,33.04,64768.32
2019-02-20,33.4,33.12,33.71,32.86,43671.14
2019-02-21,32.82,32.45,33.33,32.33,45284.09
2019-02-22,32.33,33.62,33.64,32.3,46020.24
2019-02-25,33.55,34.98,35.04,33.35,79961.77
2019-02-26,34.97,34.53,35.99,34.3,65210.75
2019-02-27,34.45,34.22,34.86,34.03,38037.62
2019-02-28,34.58,35.43,35.8,34.58,72975.2
2019-03-01,35.6,35.44,35.87,34.82,35172.26
2019-03-04,35.46,38.11,38.98,35.46,113542.66
2019-03-05,37.44,39.16,39.41,37.33,75853.44
2019-03-06,39.1,38.74,40.05,38.19,55103.01
2019-03-07,38.63,37.6,38.63,36.82,71743.61
2019-03-08,36.54,36.88,38.04,36.22,51312.26
2019-03-11,38.44,37.98,38.46,37.27,42495.6
2019-03-12,37.98,37.74,38.51,37.24,56692.17
2019-03-13,37.84,37.25,38.28,36.94,40285.67
2019-03-14,36.9,36.4,37.06,35.76,46708.39
2019-03-15,36.41,36.92,37.84,36.37,44025.04
2019-03-18,37.27,38.22,38.31,37.15,47485.84
2019-03-19,38.34,38.43,38.96,37.81,38876.35
2019-03-20,38.05,37.14,38.05,36.73,52467.08
2019-03-21,37.29,37.19,37.44,36.81,33739.82
2019-03-22,37.18,38.19,38.19,37.01,52923.5
2019-03-25,38.39,36.92,38.88,36.9,71927.19
2019-03-26,36.92,35.26,37.2,34.62,68369.4
2019-03-27,35.48,35.62,36.11,35.48,40503.82
2019-03-28,35.48,35.64,36.15,34.97,30507.67
2019-03-29,35.87,36.99,37.02,35.64,53602.86
2019-04-01,37.29,37.48,37.65,36.84,67812.82
2019-04-02,37.52,37.06,38.22,36.9,56895.86
2019-04-03,36.89,37.14,37.41,36.66,32829.01
2019-04-04,37.15,36.71,37.37,36.27,50152.3
2019-04-08,37.01,36.38,37.01,36.03,40944.54
2019-04-09,36.39,37.09,37.2,36.3,42824.36
2019-04-10,37.26,38.48,38.74,37.22,87686.52
2019-04-11,38.48,37.4,38.71,37.27,44138.13
2019-04-12,37.32,37.94,38.24,37.18,37393.99
2019-04-15,38.59,36.67,38.59,36.67,45599.8
2019-04-16,36.6,37.02,37.11,36.12,34577.67
2019-04-17,37.17,37.03,37.4,36.82,23345.63
2019-04-18,36.66,36.64,36.98,36.47,18979.59
2019-04-19,36.83,36.64,37.08,36.51,21099.68
2019-04-22,36.73,36.19,36.77,36.07,23095.29
2019-04-23,35.88,35.18,36.21,35.07,48678.26
2019-04-24,35.18,35.05,35.31,34.31,48326.14
2019-04-25,35.05,34.73,35.63,34.64,29876.91
2019-04-26,34.71,34.81,35.31,34.5,28711.69
2019-04-29,34.77,35.48,35.5,34.72,33178.31
2019-04-30,35.01,34.9,35.01,34.4,35027.78
2019-05-06,31.41,31.87,33.31,31.41,72058.78
2019-05-07,31.93,31.87,32.29,31.54,33765.69
2019-05-08,31.52,31.54,32.01,31.34,30518.02
2019-05-09,31.42,29.47,31.42,29.26,84219.13
2019-05-10,29.96,30.86,30.95,29.65,60968.59
2019-05-13,30.78,31.46,31.85,30.42,43362.13
2019-05-14,31.15,31.76,32.37,31.15,41456.97
2019-05-15,31.92,32.13,32.33,31.56,31065.07
2019-05-16,32.09,32.12,32.25,31.68,22230.85
2019-05-17,32.06,31.72,32.5,31.54,32392.14
2019-05-20,31.63,30.94,31.93,30.67,25353.18
2019-05-21,31.14,31.98,32.23,30.96,33942.11
2019-05-22,32.08,32.31,32.55,31.88,37348.75
2019-05-23,32.28,31.18,32.28,31.14,27539.45
2019-05-24,31.16,31.42,31.77,31.14,19149.44
2019-05-27,31.43,31.69,31.85,30.95,26322.79
2019-05-28,31.53,31.14,31.7,30.94,30258.63
2019-05-29,31.08,31.43,31.66,31.03,26130.56
2019-05-30,31.28,31.14,31.53,30.95,20208.32
2019-05-31,31.14,31.22,31.57,31.09,23986.01
2019-06-03,31.14,30.87,31.41,30.62,24682.73
2019-06-04,30.95,30.56,31.19,30.55,20823.07
2019-06-05,30.87,30.43,30.95,30.32,23936.76
2019-06-06,30.36,30.42,30.71,30.21,20330.82
2019-06-10,30.61,31.08,31.12,30.26,25972.16
2019-06-11,31.07,31.94,32.13,30.92,39204.71
2019-06-12,31.87,31.85,32.2,31.67,25083.53
