date,open,close,high,low,volume
2019-01-02,48.83,47.14,49.11,47.05,25047.37
2019-01-03,47.43,45.39,47.5,45.13,32207.61
2019-01-04,45.05,46.62,46.75,44.64,25784.41
2019-01-07,46.98,46.72,47.49,46.16,24048.24
2019-01-08,47.0,47.79,48.15,46.61,30272.03
2019-01-09,47.95,48.14,49.36,47.23,31996.46
2019-01-10,48.13,48.31,48.66,47.32,23764.21
2019-01-11,48.3,49.22,49.39,47.41,26655.65
2019-01-14,48.78,49.47,49.64,48.44,21463.22
2019-01-15,49.47,53.0,54.27,49.11,56192.86
2019-01-16,52.71,51.89,53.0,51.39,37048.78
2019-01-17,51.97,51.71,52.64,51.34,28676.13
2019-01-18,51.88,52.84,54.01,51.88,48919.29
2019-01-21,52.97,55.02,55.61,52.95,48241.32
2019-01-22,54.82,54.61,55.35,53.89,32709.27
2019-01-23,54.46,56.69,57.14,54.12,46339.4
2019-01-24,56.61,57.02,58.01,55.37,38244.21
2019-01-25,57.05,56.61,57.92,56.29,30395.89
2019-01-28,57.2,57.14,59.09,56.61,45038.86
2019-01-29,56.53,57.14,58.04,55.25,40699.2
2019-01-30,57.15,57.11,58.39,56.82,38270.7
2019-01-31,57.21,57.31,57.94,56.66,34138.65
2019-02-01,57.55,56.94,57.55,55.82,31959.11
2019-02-11,56.98,60.92,61.05,55.91,61477.89
2019-02-12,60.54,61.89,62.4,59.96,46971.12
2019-02-13,61.89,61.88,63.19,60.63,40573.12
2019-02-14,61.42,63.72,64.55,60.98,38762.91
2019-02-15,63.72,64.06,65.54,63.05,28771.4
2019-02-18,64.1,68.56,70.43,64.1,49355.25
2019-02-19,68.93,69.06,69.66,67.96,41411.57
2019-02-20,68.91,67.86,70.31,66.56,37546.11
2019-02-21,67.67,66.45,67.68,65.77,33187.9
2019-02-22,65.72,67.33,67.53,65.18,22585.83
2019-02-25,66.97,69.83,69.88,66.16,43573.29
2019-02-26,69.42,67.38,69.42,67.35,40649.57
2019-02-27,67.42,69.87,71.06,67.42,54933.06
2019-02-28,69.82,69.47,70.8,67.86,31900.14
2019-03-01,69.2,71.72,71.92,69.2,33412.38
