date,open,close,high,low,volume
2020-01-17,29.73,34.37,35.54,27.99,298763.43
2020-01-20,31.65,41.72,47.17,31.15,242604.6
2020-01-21,42.84,48.1,49.66,41.97,184339.21
2020-01-22,48.68,42.02,48.68,38.96,117585.82
2020-01-23,43.81,41.05,45.84,38.98,82683.99
2020-02-03,35.35,47.79,48.63,35.35,149409.49
2020-02-04,43.83,46.54,51.6,40.9,138391.8
2020-02-05,45.31,47.94,49.94,44.82,116414.35
2020-02-06,49.66,47.56,52.58,47.52,121967.23
2020-02-07,45.76,45.67,48.2,43.83,89676.86
2020-02-10,45.86,42.5,46.15,41.87,69385.78
2020-02-11,42.55,39.98,42.7,39.4,53598.01
2020-02-12,40.12,42.27,42.31,40.12,53410.84
2020-02-13,41.33,41.09,42.44,39.82,52024.19
2020-02-14,42.36,41.44,44.32,40.58,44764.64
2020-02-17,40.49,41.62,41.66,40.12,39253.78
2020-02-18,41.68,40.51,42.23,40.12,46088.29
2020-02-19,40.56,38.01,41.38,37.97,45099.04
2020-02-20,38.08,36.03,38.46,35.91,49500.33
2020-02-21,36.06,36.59,37.47,35.15,31431.53
2020-02-24,37.51,38.02,38.83,37.0,39435.62
2020-02-25,37.1,38.38,39.51,37.03,47451.11
2020-02-26,38.38,35.9,38.48,35.54,37254.15
2020-02-27,36.62,33.79,36.76,33.4,33142.2
2020-02-28,33.4,34.45,35.54,31.39,43500.2
2020-03-02,35.11,35.16,35.44,33.67,31527.54
2020-03-03,35.88,36.57,38.34,35.88,41764.88
2020-03-04,36.12,37.59,38.22,35.55,45133.53
2020-03-05,37.59,37.03,37.62,36.56,32272.37
2020-03-06,36.74,37.08,37.93,36.51,26768.65
2020-03-09,36.3,34.63,36.51,34.57,28974.43
2020-03-10,33.59,35.15,35.29,33.2,21662.17
2020-03-11,35.54,33.93,35.54,33.84,16923.11
2020-03-12,33.96,33.87,34.81,33.59,13787.17
2020-03-13,32.56,32.23,33.13,31.17,21414.53
2020-03-16,32.25,30.97,33.58,30.89,15082.06
2020-03-17,30.96,29.57,31.75,28.36,21181.25
2020-03-18,29.94,28.95,30.49,28.73,15559.73
2020-03-19,28.97,29.24,29.59,27.77,17655.6
2020-03-20,29.82,29.5,30.14,29.29,12716.16
2020-03-23,29.21,28.23,29.21,27.85,11707.75
2020-03-24,29.0,28.72,29.1,27.97,10384.97
2020-03-25,29.82,29.57,29.92,29.22,13183.36
2020-03-26,29.41,30.99,32.1,28.98,24153.95
2020-03-27,30.95,29.89,32.06,29.81,19750.02
2020-03-30,30.07,28.65,30.48,28.0,13685.66
2020-03-31,28.82,28.53,29.24,28.24,8054.35
2020-04-01,28.47,28.33,28.84,28.04,9626.24
2020-04-02,28.24,28.91,28.91,28.04,8772.8
2020-04-03,29.2,29.31,30.29,29.09,13784.22
2020-04-07,29.89,30.24,30.54,29.53,12985.65
2020-04-08,30.48,30.67,31.74,30.26,16947.38
2020-04-09,30.6,30.43,31.13,30.21,10022.15
2020-04-10,30.57,29.04,30.62,28.92,11847.24
2020-04-13,28.92,28.64,29.3,28.59,5814.47
2020-04-14,28.92,29.53,29.55,28.88,8316.79
2020-04-15,29.36,30.07,30.33,29.36,12805.73
2020-04-16,30.07,30.82,31.03,29.7,19638.8
2020-04-17,31.22,30.51,31.3,30.2,13080.66
2020-04-20,30.49,31.48,31.64,30.43,15904.52
2020-04-21,31.45,31.16,31.45,30.58,11889.41
2020-04-22,32.12,34.94,35.8,32.04,62004.07
2020-04-23,35.52,36.21,37.49,34.94,53702.86
2020-04-24,36.25,36.58,37.39,34.87,45426.28
2020-04-27,36.58,37.43,38.15,36.25,42805.11
2020-04-28,37.0,35.74,37.59,33.35,35429.31
2020-04-29,35.82,35.05,36.81,34.97,14559.66
2020-04-30,35.64,35.97,36.31,34.55,23846.95
2020-05-06,35.93,37.1,37.95,35.16,33963.56
2020-05-07,36.67,37.07,37.88,36.61,23184.91
2020-05-08,37.36,37.39,38.81,37.12,27097.2
2020-05-11,37.49,37.19,38.11,36.67,15650.41
2020-05-12,37.24,37.19,37.75,36.73,13807.34
2020-05-13,37.13,39.51,40.17,36.81,39356.51
2020-05-14,39.44,38.65,40.19,38.56,25848.63
2020-05-15,38.95,39.01,39.75,38.68,16515.83
2020-05-18,39.01,39.42,39.62,37.75,18018.83
2020-05-19,40.68,40.9,42.3,39.81,28858.26
2020-05-20,40.78,40.47,40.89,39.93,20300.96
2020-05-21,40.64,40.55,42.04,40.12,22799.2
2020-05-22,40.67,37.96,40.81,35.05,22552.26
2020-05-25,37.97,38.07,38.61,36.6,13650.45
2020-05-26,38.18,39.67,39.89,38.09,14270.47
2020-05-27,39.92,39.08,40.36,38.68,11814.21
2020-05-28,39.05,37.64,39.44,36.96,12403.75
2020-05-29,37.67,37.88,38.76,37.31,8556.34
2020-06-01,38.06,39.24,39.56,38.06,12763.99
2020-06-02,39.2,39.29,40.46,39.07,12096.21
2020-06-03,39.26,40.57,41.24,39.26,21750.6
2020-06-04,40.82,42.85,43.72,40.12,30034.73
2020-06-05,42.85,41.84,42.85,41.2,14329.92
2020-06-08,41.94,42.22,43.98,41.94,21579.63
2020-06-09,42.38,42.98,43.35,41.21,15232.84
2020-06-10,42.87,46.45,47.62,42.86,41172.04
2020-06-11,46.4,48.37,49.2,45.25,37861.64
2020-06-12,46.76,47.73,49.06,46.45,25130.87
2020-06-15,48.42,57.27,57.27,48.42,48581.08
2020-06-16,58.46,60.4,67.22,56.11,56618.52
2020-06-17,60.6,60.04,65.76,57.99,52198.68
2020-06-18,58.45,66.6,66.6,53.46,58786.45
2020-06-19,64.0,62.33,66.83,61.84,42093.38
2020-06-22,62.35,59.74,63.89,57.93,39836.07
2020-06-23,59.96,66.39,68.88,59.23,45836.88
2020-06-24,66.23,64.38,67.73,63.81,21536.46
2020-06-29,64.39,66.73,69.95,63.96,32994.86
2020-06-30,67.12,68.93,72.47,63.32,32685.37
2020-07-01,69.98,75.99,79.4,68.52,43592.08
2020-07-02,74.04,73.55,79.36,73.06,38732.68
2020-07-03,73.84,72.98,75.5,69.17,33982.08
2020-07-06,74.03,72.38,74.25,69.28,37084.53
2020-07-07,72.97,72.87,74.04,70.63,37988.34
2020-07-08,72.03,73.36,77.47,71.12,34529.83
2020-07-09,72.39,72.17,74.02,68.19,51427.48
2020-07-10,71.11,70.29,73.55,69.17,36551.51
2020-07-13,70.87,72.09,72.78,66.93,46178.6
2020-07-14,71.7,68.93,71.7,68.2,29343.66
2020-07-15,69.43,66.04,71.7,66.04,27616.99
2020-07-16,65.15,55.72,65.76,54.56,37814.68
2020-07-17,55.72,56.99,58.26,54.56,23191.38
2020-07-20,56.89,57.6,57.77,50.18,29740.4
2020-07-21,57.61,59.78,62.21,56.5,21277.64
2020-07-22,59.91,59.89,61.86,57.67,18670.91
2020-07-23,59.84,58.74,59.84,56.51,12545.76
2020-07-24,57.71,55.04,58.43,53.42,18435.59
2020-07-27,54.96,52.74,56.28,52.41,11021.33
2020-07-28,53.48,59.94,59.94,53.1,25921.25
2020-07-29,59.43,61.13,63.43,58.45,24060.27
2020-07-30,62.35,63.02,66.73,59.91,31976.75
2020-07-31,63.32,64.88,68.1,60.62,25865.29
2020-08-03,65.29,65.7,66.83,63.46,18373.56
2020-08-04,65.14,62.06,66.73,61.79,16894.25
2020-08-05,62.2,61.81,63.06,60.41,10130.55
2020-08-06,61.81,58.51,62.25,58.45,13116.22
2020-08-07,58.45,58.55,59.32,56.6,10135.64
2020-08-10,58.69,55.1,59.3,54.44,19389.49
2020-08-11,55.5,55.76,58.45,54.56,14911.08
2020-08-12,55.86,53.35,57.29,51.15,14071.8
2020-08-13,54.27,61.16,61.16,54.27,35291.46
2020-08-14,61.47,59.62,61.74,58.04,18113.28
2020-08-17,59.62,60.01,61.84,58.04,14469.61
2020-08-18,57.64,56.77,58.01,55.47,25209.32
2020-08-19,56.39,54.81,58.26,54.28,15854.61
2020-08-20,55.04,54.6,55.49,53.43,9370.17
2020-08-21,55.31,53.0,56.42,52.95,11549.29
2020-08-24,52.66,53.58,54.54,51.63,7238.71
2020-08-25,54.75,52.7,54.83,52.44,6866.66
2020-08-26,52.93,50.01,53.33,49.51,12116.35
2020-08-27,50.17,51.74,51.83,50.03,7109.22
2020-08-28,51.23,51.76,52.07,49.79,9207.57
2020-08-31,51.65,53.8,55.53,50.9,11637.16
2020-09-01,53.37,52.72,54.56,52.2,6612.63
