date,open,close,high,low,volume
2019-07-22,30.54,33.81,48.65,21.73,288121.99
2019-07-23,28.98,30.91,33.09,27.42,139712.44
2019-07-24,31.56,35.09,35.44,30.91,170459.33
2019-07-25,35.51,36.51,38.51,34.09,180485.6
2019-07-26,35.37,38.06,38.21,33.74,163683.39
2019-07-29,41.2,43.24,45.38,38.85,193046.26
2019-07-30,41.35,46.18,46.64,40.71,187949.93
2019-07-31,44.75,46.32,46.65,43.08,162303.93
2019-08-01,45.6,47.69,48.73,45.18,165692.8
2019-08-02,46.22,49.29,53.84,46.18,212007.49
2019-08-05,49.29,53.34,53.76,47.23,168728.44
2019-08-06,52.2,45.38,55.32,43.47,188973.92
2019-08-07,46.87,45.6,47.39,43.04,118463.07
2019-08-08,44.75,41.2,46.74,41.2,111318.08
2019-08-09,41.41,43.28,43.96,39.53,132010.24
2019-08-12,42.96,42.61,43.58,40.49,85014.74
2019-08-13,42.62,43.97,43.97,41.2,113160.36
2019-08-14,44.75,44.98,45.32,43.46,107453.45
2019-08-15,43.33,47.52,48.21,43.04,139655.24
2019-08-16,47.55,46.03,47.9,45.89,101217.96
2019-08-19,45.39,44.88,46.08,43.9,80110.32
2019-08-20,44.9,45.81,46.9,44.7,99768.07
2019-08-21,45.98,41.08,45.98,40.35,116987.46
2019-08-22,40.88,39.45,41.79,39.36,65324.41
2019-08-23,39.9,37.79,41.48,36.33,93268.19
2019-08-26,38.35,39.02,39.21,37.68,66857.05
2019-08-27,39.1,40.77,41.76,37.56,104051.13
2019-08-28,39.88,40.51,42.44,39.75,91655.62
2019-08-29,39.78,41.13,42.2,39.17,90188.09
2019-08-30,40.77,42.57,43.33,40.77,109064.12
2019-09-02,44.04,42.58,45.06,42.31,105028.35
2019-09-03,41.76,44.95,45.98,41.2,134659.36
2019-09-04,44.16,43.32,45.38,43.15,82381.57
2019-09-05,43.33,43.16,44.12,42.8,66889.14
2019-09-06,43.15,40.56,43.61,40.49,74364.34
2019-09-09,40.84,40.95,41.2,40.39,37572.13
2019-09-10,40.99,40.95,42.26,40.84,40567.6
2019-09-11,41.04,40.7,41.43,40.33,34254.08
2019-09-12,40.84,39.26,40.84,38.85,43312.64
2019-09-16,39.38,40.02,40.13,39.21,28800.77
2019-09-17,39.84,41.14,42.25,39.84,79853.37
2019-09-18,40.9,39.88,41.17,38.98,54377.08
2019-09-19,39.59,40.34,41.47,39.07,50546.44
2019-09-20,40.2,40.34,40.91,39.7,30793.94
2019-09-23,40.2,40.41,41.15,40.19,33190.67
2019-09-24,40.41,41.37,41.57,39.93,52077.99
2019-09-25,41.18,38.92,41.89,38.92,50903.28
2019-09-26,38.83,34.52,38.83,34.31,62919.4
2019-09-27,34.7,35.3,36.07,34.09,33313.88
2019-09-30,35.12,32.62,35.12,32.08,38265.1
2019-10-08,32.48,31.46,32.84,31.18,22158.3
2019-10-09,31.47,31.71,31.92,31.17,18586.35
2019-10-10,31.75,32.08,32.6,31.66,19747.62
2019-10-11,32.09,31.39,32.37,31.36,17765.14
2019-10-14,31.55,31.74,32.07,31.22,18491.79
2019-10-15,31.25,30.62,31.81,30.46,20264.51
2019-10-16,30.8,29.18,30.86,29.06,27275.15
2019-10-17,29.17,28.18,29.41,28.13,27525.38
2019-10-18,28.28,28.47,29.38,28.18,24683.69
2019-10-21,28.41,27.15,28.48,26.71,27170.71
2019-10-22,27.15,27.38,27.56,26.93,16825.81
2019-10-23,27.74,29.6,30.06,27.42,52708.39
2019-10-24,29.12,29.44,30.46,28.91,38989.05
2019-10-25,29.25,28.34,29.43,28.18,25398.88
2019-10-28,28.77,29.17,29.73,28.38,26013.99
2019-10-29,29.23,27.98,29.56,27.91,24294.76
2019-10-30,28.35,27.91,28.4,27.47,19151.62
2019-10-31,28.28,26.98,28.65,26.85,21793.58
2019-11-01,26.98,26.98,27.27,26.49,14080.71
2019-11-04,27.06,27.56,27.93,27.06,17292.61
2019-11-05,27.63,26.92,27.77,26.71,17532.64
2019-11-06,26.93,26.93,27.58,26.88,13611.96
2019-11-07,26.93,27.04,27.34,26.59,16441.82
2019-11-08,27.07,27.12,27.46,26.86,14552.22
2019-11-11,26.84,24.69,27.03,24.62,28096.14
2019-11-12,24.77,24.7,24.85,23.73,18712.15
2019-11-13,24.63,24.68,25.08,24.54,13333.5
2019-11-14,24.84,24.84,25.11,24.16,15420.29
2019-11-15,24.68,24.58,25.26,24.5,14837.81
2019-11-18,24.71,24.12,24.9,24.04,11195.27
2019-11-19,24.56,24.48,24.56,24.16,11044.98
2019-11-20,24.48,23.5,24.54,23.37,18782.02
2019-11-21,23.5,22.55,23.5,22.49,18818.76
2019-11-22,22.55,22.2,22.9,22.08,17716.44
2019-11-25,22.2,22.44,22.7,22.03,14399.49
2019-11-26,22.52,22.39,22.69,22.23,9192.19
2019-11-27,22.43,22.26,22.62,22.1,7806.9
2019-11-28,22.25,22.49,22.96,22.23,16247.7
2019-11-29,22.49,22.86,22.87,22.33,13998.15
2019-12-02,23.01,22.62,23.07,22.52,10368.46
2019-12-03,22.41,21.86,22.41,21.45,17125.47
2019-12-04,21.84,22.12,22.35,21.7,12263.27
2019-12-05,22.12,22.02,22.29,21.88,10408.75
2019-12-06,22.03,21.96,22.22,21.89,9178.68
2019-12-09,22.15,23.43,23.55,22.09,32340.54
2019-12-10,23.16,25.63,26.9,23.16,62167.74
2019-12-11,25.21,24.75,26.06,24.51,32414.65
2019-12-12,24.87,25.14,26.0,24.68,26166.91
2019-12-13,25.58,25.5,26.21,25.17,23548.4
2019-12-16,25.56,25.98,26.17,25.44,18950.48
2019-12-17,25.97,26.38,26.89,25.97,24072.0
2019-12-18,26.35,28.02,28.39,26.29,51191.05
2019-12-19,28.59,27.32,28.89,27.06,34380.56
