date,open,close,high,low,volume
2020-05-21,16.66,18.83,19.57,16.65,148578.07
2020-05-22,18.65,19.46,21.22,18.62,129067.22
2020-05-25,19.43,17.16,19.43,16.78,98820.32
2020-05-26,16.8,18.51,19.44,16.77,104086.88
2020-05-27,17.94,17.83,18.46,17.22,87319.81
2020-05-28,17.65,17.07,18.1,16.5,70840.46
2020-05-29,16.8,16.34,17.16,16.32,58040.96
2020-06-01,16.61,17.52,17.69,16.34,76404.02
2020-06-02,17.37,18.2,18.4,17.15,81265.34
2020-06-03,17.86,17.55,18.16,17.5,53272.43
2020-06-04,17.41,17.6,18.07,17.38,42483.09
2020-06-05,17.52,17.0,17.52,16.8,40006.24
2020-06-08,17.07,17.32,17.81,16.76,43753.13
2020-06-09,17.02,16.74,17.25,16.56,32523.35
2020-06-10,16.8,15.99,16.8,15.88,38987.64
2020-06-11,16.01,16.13,16.34,15.9,23001.83
2020-06-12,15.53,15.82,16.03,15.51,20851.75
2020-06-15,16.01,15.55,16.1,15.5,22552.6
2020-06-16,15.71,16.04,16.1,15.5,24847.01
2020-06-17,16.04,16.28,16.34,15.91,25325.02
2020-06-18,16.22,16.16,16.59,16.14,22031.86
2020-06-19,16.18,15.91,16.21,15.89,16163.77
2020-06-22,15.91,16.23,16.37,15.78,19378.0
2020-06-23,16.28,16.15,16.28,15.89,16048.25
2020-06-24,16.15,16.38,16.65,16.05,22965.8
2020-06-29,16.38,16.63,16.93,16.35,29896.47
2020-06-30,16.79,16.54,16.79,16.4,29060.66
2020-07-01,16.56,16.14,16.65,15.92,26089.94
2020-07-02,16.17,16.15,16.34,15.93,18726.39
2020-07-03,16.43,18.22,18.5,16.37,92427.18
2020-07-06,17.86,18.51,18.81,17.36,71968.29
2020-07-07,18.84,18.07,19.31,17.95,63242.08
2020-07-08,19.04,18.77,19.43,18.56,52670.02
2020-07-09,18.62,19.12,19.52,18.5,53513.04
2020-07-10,19.07,18.57,19.38,18.44,37471.95
2020-07-13,18.64,19.34,19.47,18.57,38892.14
2020-07-14,19.22,19.6,20.51,19.01,45429.05
2020-07-15,20.07,17.95,20.19,17.86,37361.55
2020-07-16,17.95,17.24,18.4,17.16,24250.47
2020-07-17,17.46,17.31,17.79,16.66,17367.3
2020-07-20,17.56,17.18,17.63,16.47,17901.92
2020-07-21,17.25,18.02,18.31,17.22,32905.31
2020-07-22,17.77,17.8,18.06,17.65,17980.07
2020-07-23,17.72,17.25,18.09,16.36,31334.3
