时间,开盘,收盘,最高,最低,涨跌幅,涨跌额,成交量,成交额,振幅,换手率
2025-07-11 09:35:00,6.81,6.73,6.82,6.7,-0.59,-0.04,32338,21811391.0,1.77,0.17
2025-07-11 09:40:00,6.73,6.75,6.75,6.71,0.3,0.02,16885,11361786.0,0.59,0.09
2025-07-11 09:45:00,6.74,6.75,6.76,6.73,0.0,0.0,12240,8255627.0,0.44,0.06
2025-07-11 09:50:00,6.75,6.76,6.79,6.75,0.15,0.01,20310,13756645.0,0.59,0.1
2025-07-11 09:55:00,6.77,6.79,6.79,6.75,0.44,0.03,9152,6190804.0,0.59,0.05
2025-07-11 10:00:00,6.79,6.8,6.81,6.76,0.15,0.01,11513,7818344.0,0.74,0.06
2025-07-11 10:05:00,6.8,6.77,6.81,6.77,-0.44,-0.03,7308,4963778.0,0.59,0.04
2025-07-11 10:10:00,6.78,6.78,6.78,6.77,0.15,0.01,4963,3363565.0,0.15,0.03
2025-07-11 10:15:00,6.78,6.78,6.81,6.78,0.0,0.0,7866,5348503.0,0.44,0.04
2025-07-11 10:20:00,6.78,6.79,6.79,6.77,0.15,0.01,3130,2121375.0,0.29,0.02
2025-07-11 10:25:00,6.79,6.79,6.79,6.77,0.0,0.0,3004,2036713.0,0.29,0.02
2025-07-11 10:30:00,6.79,6.79,6.79,6.78,0.0,0.0,1408,955364.0,0.15,0.01
2025-07-11 10:35:00,6.79,6.8,6.81,6.78,0.15,0.01,7111,4834147.0,0.44,0.04
2025-07-11 10:40:00,6.8,6.8,6.81,6.8,0.0,0.0,4944,3364056.0,0.15,0.03
2025-07-11 10:45:00,6.8,6.81,6.81,6.8,0.15,0.01,4532,3083759.0,0.15,0.02
2025-07-11 10:50:00,6.8,6.8,6.81,6.79,-0.15,-0.01,3458,2351507.0,0.29,0.02
2025-07-11 10:55:00,6.79,6.79,6.8,6.79,-0.15,-0.01,1401,951599.0,0.15,0.01
2025-07-11 11:00:00,6.79,6.79,6.8,6.79,0.0,0.0,1895,1286757.0,0.15,0.01
