时间,开盘,收盘,最高,最低,涨跌幅,涨跌额,成交量,成交额,振幅,换手率
2025-07-11 09:35:00,5.34,5.3,5.37,5.29,-0.56,-0.03,49313,26231866.0,1.5,0.07
2025-07-11 09:40:00,5.3,5.32,5.34,5.3,0.38,0.02,16824,8952090.0,0.75,0.02
2025-07-11 09:45:00,5.33,5.38,5.39,5.33,1.13,0.06,48901,26207107.0,1.13,0.07
2025-07-11 09:50:00,5.39,5.36,5.4,5.34,-0.37,-0.02,63073,33910384.0,1.12,0.09
2025-07-11 09:55:00,5.36,5.36,5.37,5.33,0.0,0.0,30797,16467881.0,0.75,0.04
2025-07-11 10:00:00,5.37,5.39,5.39,5.36,0.56,0.03,43939,23634054.0,0.56,0.06
2025-07-11 10:05:00,5.38,5.33,5.38,5.33,-1.11,-0.06,40825,21827539.0,0.93,0.06
2025-07-11 10:10:00,5.33,5.31,5.34,5.31,-0.38,-0.02,30508,16232457.0,0.56,0.04
2025-07-11 10:15:00,5.31,5.3,5.32,5.28,-0.19,-0.01,44559,23618349.0,0.75,0.06
2025-07-11 10:20:00,5.3,5.32,5.33,5.3,0.38,0.02,27589,14649620.0,0.57,0.04
2025-07-11 10:25:00,5.32,5.34,5.34,5.31,0.38,0.02,16476,8767299.0,0.56,0.02
2025-07-11 10:30:00,5.34,5.32,5.34,5.31,-0.37,-0.02,14651,7793125.0,0.56,0.02
2025-07-11 10:35:00,5.31,5.33,5.35,5.31,0.19,0.01,13233,7059392.0,0.75,0.02
2025-07-11 10:40:00,5.33,5.34,5.35,5.32,0.19,0.01,11079,5912532.0,0.56,0.02
2025-07-11 10:45:00,5.34,5.35,5.35,5.33,0.19,0.01,7685,4106682.0,0.37,0.01
2025-07-11 10:50:00,5.35,5.35,5.36,5.34,0.0,0.0,7917,4234186.0,0.37,0.01
2025-07-11 10:55:00,5.34,5.34,5.35,5.33,-0.19,-0.01,14507,7747772.0,0.37,0.02
2025-07-11 11:00:00,5.34,5.34,5.34,5.33,0.0,0.0,6235,3328108.0,0.19,0.01
2025-07-11 11:05:00,5.34,5.33,5.35,5.33,-0.19,-0.01,17438,9316852.0,0.37,0.03
2025-07-11 11:10:00,5.33,5.34,5.35,5.33,0.19,0.01,9783,5220493.0,0.38,0.01
2025-07-11 11:15:00,5.35,5.36,5.37,5.34,0.37,0.02,16009,8575045.0,0.56,0.02
2025-07-11 11:20:00,5.36,5.37,5.37,5.35,0.19,0.01,9399,5042145.0,0.37,0.01
2025-07-11 11:25:00,5.37,5.35,5.37,5.35,-0.37,-0.02,14618,7840670.0,0.37,0.02
2025-07-11 11:30:00,5.36,5.36,5.37,5.35,0.19,0.01,14960,8022510.0,0.37,0.02
