时间,开盘,收盘,最高,最低,涨跌幅,涨跌额,成交量,成交额,振幅,换手率
2025-07-11 09:35:00,6.27,6.24,6.28,6.23,-0.32,-0.02,4569,2855804.0,0.8,0.04
2025-07-11 09:40:00,6.23,6.25,6.25,6.22,0.16,0.01,4238,2638804.0,0.48,0.04
2025-07-11 09:45:00,6.25,6.26,6.26,6.23,0.16,0.01,1854,1157462.0,0.48,0.02
2025-07-11 09:50:00,6.26,6.27,6.27,6.25,0.16,0.01,1408,880916.0,0.32,0.01
2025-07-11 09:55:00,6.26,6.25,6.27,6.24,-0.32,-0.02,1161,726293.0,0.48,0.01
2025-07-11 10:00:00,6.24,6.24,6.25,6.24,-0.16,-0.01,736,459508.0,0.16,0.01
2025-07-11 10:05:00,6.24,6.25,6.25,6.23,0.16,0.01,1348,841180.0,0.32,0.01
2025-07-11 10:10:00,6.25,6.24,6.25,6.24,-0.16,-0.01,1027,641336.0,0.16,0.01
2025-07-11 10:15:00,6.24,6.24,6.26,6.23,0.0,0.0,2829,1767123.0,0.48,0.03
2025-07-11 10:20:00,6.23,6.24,6.25,6.23,0.0,0.0,1163,725496.0,0.32,0.01
2025-07-11 10:25:00,6.24,6.26,6.26,6.24,0.32,0.02,1403,876851.0,0.32,0.01
2025-07-11 10:30:00,6.26,6.27,6.27,6.25,0.16,0.01,1290,807487.0,0.32,0.01
2025-07-11 10:35:00,6.27,6.26,6.28,6.26,-0.16,-0.01,2292,1437001.0,0.32,0.02
2025-07-11 10:40:00,6.26,6.26,6.27,6.26,0.0,0.0,1343,841118.0,0.16,0.01
2025-07-11 10:45:00,6.26,6.27,6.27,6.26,0.16,0.01,1249,782107.0,0.16,0.01
2025-07-11 10:50:00,6.27,6.27,6.28,6.26,0.0,0.0,1967,1233260.0,0.32,0.02
2025-07-11 10:55:00,6.26,6.27,6.27,6.26,0.0,0.0,229,143425.0,0.16,0.0
2025-07-11 11:00:00,6.27,6.27,6.27,6.26,0.0,0.0,197,123358.0,0.16,0.0
2025-07-11 11:05:00,6.26,6.25,6.26,6.25,-0.32,-0.02,894,559529.0,0.16,0.01
