时间,开盘,收盘,最高,最低,涨跌幅,涨跌额,成交量,成交额,振幅,换手率
2025-07-11 09:35:00,5.76,5.74,5.77,5.73,-0.52,-0.03,8056,4630236.0,0.69,0.11
2025-07-11 09:40:00,5.75,5.75,5.75,5.73,0.17,0.01,3903,2239476.0,0.35,0.05
2025-07-11 09:45:00,5.75,5.75,5.75,5.74,0.0,0.0,2565,1472768.0,0.17,0.03
2025-07-11 09:50:00,5.75,5.75,5.75,5.74,0.0,0.0,2329,1337805.0,0.17,0.03
2025-07-11 09:55:00,5.74,5.73,5.75,5.73,-0.35,-0.02,4713,2703816.0,0.35,0.06
2025-07-11 10:00:00,5.74,5.73,5.74,5.73,0.0,0.0,2689,1541194.0,0.17,0.04
2025-07-11 10:05:00,5.73,5.73,5.74,5.73,0.0,0.0,5529,3169470.0,0.17,0.08
2025-07-11 10:10:00,5.74,5.74,5.74,5.73,0.17,0.01,2824,1619214.0,0.17,0.04
2025-07-11 10:15:00,5.73,5.72,5.74,5.72,-0.35,-0.02,3014,1726857.0,0.35,0.04
2025-07-11 10:20:00,5.72,5.73,5.73,5.72,0.17,0.01,4218,2412987.0,0.17,0.06
2025-07-11 10:25:00,5.73,5.75,5.75,5.72,0.35,0.02,6793,3894299.0,0.52,0.09
2025-07-11 10:30:00,5.75,5.75,5.76,5.74,0.0,0.0,1815,1044151.0,0.35,0.02
2025-07-11 10:35:00,5.75,5.76,5.76,5.75,0.17,0.01,2302,1325667.0,0.17,0.03
2025-07-11 10:40:00,5.76,5.76,5.76,5.75,0.0,0.0,1616,930370.0,0.17,0.02
2025-07-11 10:45:00,5.76,5.75,5.76,5.75,-0.17,-0.01,1314,756429.0,0.17,0.02
2025-07-11 10:50:00,5.76,5.76,5.76,5.75,0.17,0.01,3224,1855116.0,0.17,0.04
2025-07-11 10:55:00,5.75,5.75,5.76,5.74,-0.17,-0.01,5090,2925353.0,0.35,0.07
2025-07-11 11:00:00,5.74,5.74,5.75,5.74,-0.17,-0.01,744,427209.0,0.17,0.01
2025-07-11 11:05:00,5.74,5.74,5.75,5.73,0.0,0.0,1803,1034808.0,0.35,0.02
2025-07-11 11:10:00,5.75,5.74,5.75,5.74,0.0,0.0,1377,791668.0,0.17,0.02
2025-07-11 11:15:00,5.75,5.75,5.76,5.74,0.17,0.01,2879,1655994.0,0.35,0.04
2025-07-11 11:20:00,5.75,5.74,5.75,5.74,-0.17,-0.01,425,244288.0,0.17,0.01
2025-07-11 11:25:00,5.75,5.75,5.75,5.74,0.17,0.01,545,313185.0,0.17,0.01
2025-07-11 11:30:00,5.75,5.76,5.77,5.74,0.17,0.01,2305,1327201.0,0.52,0.03
2025-07-11 13:05:00,5.77,5.77,5.77,5.75,0.17,0.01,2843,1638468.0,0.35,0.04
2025-07-11 13:10:00,5.76,5.76,5.77,5.75,-0.17,-0.01,10136,5840280.0,0.35,0.14
2025-07-11 13:15:00,5.76,5.76,5.77,5.75,0.0,0.0,2133,1228769.0,0.35,0.03
2025-07-11 13:20:00,5.76,5.76,5.77,5.75,0.0,0.0,3843,2211407.0,0.35,0.05
2025-07-11 13:25:00,5.76,5.76,5.77,5.75,0.0,0.0,2181,1256120.0,0.35,0.03
2025-07-11 13:30:00,5.77,5.76,5.78,5.76,0.0,0.0,5398,3114286.0,0.35,0.07
2025-07-11 13:35:00,5.77,5.76,5.77,5.76,0.0,0.0,2062,1188061.0,0.17,0.03
2025-07-11 13:40:00,5.76,5.76,5.77,5.76,0.0,0.0,1690,973535.0,0.17,0.02
2025-07-11 13:45:00,5.76,5.77,5.77,5.76,0.17,0.01,1239,714376.0,0.17,0.02
2025-07-11 13:50:00,5.76,5.77,5.77,5.76,0.0,0.0,3983,2295234.0,0.17,0.05
2025-07-11 13:55:00,5.77,5.77,5.77,5.76,0.0,0.0,2874,1658178.0,0.17,0.04
2025-07-11 14:00:00,5.77,5.76,5.77,5.76,-0.17,-0.01,599,345467.0,0.17,0.01
2025-07-11 14:05:00,5.77,5.76,5.77,5.76,0.0,0.0,631,363965.0,0.17,0.01
2025-07-11 14:10:00,5.76,5.77,5.77,5.76,0.17,0.01,1585,914209.0,0.17,0.02
2025-07-11 14:15:00,5.76,5.76,5.77,5.76,-0.17,-0.01,808,465768.0,0.17,0.01
2025-07-11 14:20:00,5.76,5.77,5.77,5.76,0.17,0.01,1978,1141018.0,0.17,0.03
2025-07-11 14:25:00,5.76,5.77,5.77,5.76,0.0,0.0,3758,2164968.0,0.17,0.05
2025-07-11 14:30:00,5.76,5.76,5.77,5.76,-0.17,-0.01,1944,1119974.0,0.17,0.03
2025-07-11 14:35:00,5.76,5.76,5.77,5.76,0.0,0.0,3665,2111242.0,0.17,0.05
2025-07-11 14:40:00,5.76,5.75,5.77,5.75,-0.17,-0.01,4599,2649009.0,0.35,0.06
2025-07-11 14:45:00,5.75,5.74,5.76,5.74,-0.17,-0.01,7616,4378078.0,0.35,0.1
2025-07-11 14:50:00,5.75,5.74,5.75,5.74,0.0,0.0,3229,1855085.0,0.17,0.04
2025-07-11 14:55:00,5.75,5.76,5.76,5.74,0.35,0.02,5880,3381054.0,0.35,0.08
2025-07-11 15:00:00,5.76,5.76,5.76,5.75,0.0,0.0,6676,3843622.0,0.17,0.09
2025-07-14 09:35:00,5.8,5.78,5.85,5.75,0.35,0.02,36118,20937363.0,1.74,0.49
2025-07-14 09:40:00,5.77,5.76,5.78,5.76,-0.35,-0.02,12185,7025682.0,0.35,0.17
2025-07-14 09:45:00,5.76,5.78,5.78,5.75,0.35,0.02,4918,2834440.0,0.52,0.07
2025-07-14 09:50:00,5.78,5.79,5.8,5.77,0.17,0.01,5582,3229459.0,0.52,0.08
2025-07-14 09:55:00,5.79,5.78,5.79,5.78,-0.17,-0.01,2117,1225243.0,0.17,0.03
2025-07-14 10:00:00,5.78,5.79,5.8,5.78,0.17,0.01,4877,2823863.0,0.35,0.07
2025-07-14 10:05:00,5.79,5.78,5.79,5.77,-0.17,-0.01,5922,3423952.0,0.35,0.08
2025-07-14 10:10:00,5.78,5.77,5.78,5.76,-0.17,-0.01,6320,3645719.0,0.35,0.09
2025-07-14 10:15:00,5.77,5.77,5.78,5.76,0.0,0.0,2422,1398127.0,0.35,0.03
2025-07-14 10:20:00,5.77,5.77,5.77,5.76,0.0,0.0,2173,1253454.0,0.17,0.03
2025-07-14 10:25:00,5.76,5.77,5.78,5.76,0.0,0.0,3148,1816677.0,0.35,0.04
2025-07-14 10:30:00,5.77,5.76,5.77,5.75,-0.17,-0.01,5889,3392561.0,0.35,0.08
2025-07-14 10:35:00,5.76,5.76,5.76,5.75,0.0,0.0,2270,1306166.0,0.17,0.03
2025-07-14 10:40:00,5.76,5.75,5.76,5.75,-0.17,-0.01,1569,903156.0,0.17,0.02
2025-07-14 10:45:00,5.76,5.75,5.77,5.75,0.0,0.0,1556,896179.0,0.35,0.02
2025-07-14 10:50:00,5.76,5.76,5.77,5.75,0.17,0.01,3873,2229583.0,0.35,0.05
2025-07-14 10:55:00,5.76,5.77,5.77,5.75,0.17,0.01,1195,688481.0,0.35,0.02
2025-07-14 11:00:00,5.76,5.76,5.76,5.75,-0.17,-0.01,1250,719994.0,0.17,0.02
