时间,开盘,收盘,最高,最低,涨跌幅,涨跌额,成交量,成交额,振幅,换手率
2025-07-11 09:35:00,6.31,6.17,6.37,6.16,-2.22,-0.14,293073,183189671.0,3.33,3.66
2025-07-11 09:40:00,6.16,6.17,6.22,6.11,0.0,0.0,107221,66030328.0,1.78,1.34
2025-07-11 09:45:00,6.17,6.13,6.17,6.1,-0.65,-0.04,69511,42623033.0,1.13,0.87
2025-07-11 09:50:00,6.13,6.16,6.16,6.1,0.49,0.03,57696,35357329.0,0.98,0.72
2025-07-11 09:55:00,6.15,6.13,6.16,6.1,-0.49,-0.03,54868,33575839.0,0.97,0.68
2025-07-11 10:00:00,6.12,6.13,6.14,6.11,0.0,0.0,38845,23770596.0,0.49,0.48
2025-07-11 10:05:00,6.12,6.09,6.13,6.06,-0.65,-0.04,88186,53697309.0,1.14,1.1
2025-07-11 10:10:00,6.09,6.13,6.14,6.08,0.66,0.04,53228,32456221.0,0.99,0.66
2025-07-11 10:15:00,6.13,6.11,6.15,6.08,-0.33,-0.02,31696,19375279.0,1.14,0.4
2025-07-11 10:20:00,6.11,6.13,6.13,6.1,0.33,0.02,15043,9209077.0,0.49,0.19
2025-07-11 10:25:00,6.14,6.15,6.16,6.13,0.33,0.02,22318,13717943.0,0.49,0.28
2025-07-11 10:30:00,6.15,6.15,6.17,6.14,0.0,0.0,18967,11676035.0,0.49,0.24
2025-07-11 10:35:00,6.16,6.13,6.16,6.12,-0.33,-0.02,13181,8094808.0,0.65,0.16
2025-07-11 10:40:00,6.14,6.13,6.15,6.12,0.0,0.0,10909,6687520.0,0.49,0.14
2025-07-11 10:45:00,6.13,6.14,6.14,6.12,0.16,0.01,10701,6561952.0,0.33,0.13
2025-07-11 10:50:00,6.15,6.14,6.16,6.13,0.0,0.0,9904,6084227.0,0.49,0.12
2025-07-11 10:55:00,6.14,6.14,6.15,6.13,0.0,0.0,7899,4848568.0,0.33,0.1
2025-07-11 11:00:00,6.14,6.13,6.15,6.13,-0.16,-0.01,4624,2837958.0,0.33,0.06
2025-07-11 11:05:00,6.13,6.13,6.15,6.13,0.0,0.0,8319,5103384.0,0.33,0.1
2025-07-11 11:10:00,6.13,6.12,6.14,6.12,-0.16,-0.01,5673,3475136.0,0.33,0.07
2025-07-11 11:15:00,6.13,6.11,6.13,6.1,-0.16,-0.01,14647,8951024.0,0.49,0.18
2025-07-11 11:20:00,6.1,6.1,6.11,6.09,-0.16,-0.01,12688,7738932.0,0.33,0.16
2025-07-11 11:25:00,6.1,6.11,6.12,6.1,0.16,0.01,8872,5420204.0,0.33,0.11
2025-07-11 11:30:00,6.12,6.13,6.13,6.11,0.33,0.02,8989,5504002.0,0.33,0.11
2025-07-11 13:05:00,6.13,6.13,6.14,6.11,0.0,0.0,21948,13439610.0,0.49,0.27
2025-07-11 13:10:00,6.12,6.13,6.13,6.12,0.0,0.0,9740,5964884.0,0.16,0.12
2025-07-11 13:15:00,6.13,6.13,6.14,6.12,0.0,0.0,7720,4729616.0,0.33,0.1
2025-07-11 13:20:00,6.14,6.15,6.17,6.13,0.33,0.02,17212,10586452.0,0.65,0.21
2025-07-11 13:25:00,6.14,6.14,6.15,6.13,-0.16,-0.01,4945,3035249.0,0.33,0.06
2025-07-11 13:30:00,6.13,6.14,6.14,6.13,0.0,0.0,5673,3480003.0,0.16,0.07
2025-07-11 13:35:00,6.13,6.13,6.14,6.13,-0.16,-0.01,4932,3025880.0,0.16,0.06
2025-07-11 13:40:00,6.14,6.13,6.14,6.13,0.0,0.0,8358,5126713.0,0.16,0.1
2025-07-11 13:45:00,6.13,6.14,6.14,6.12,0.16,0.01,7476,4580306.0,0.33,0.09
2025-07-11 13:50:00,6.13,6.13,6.14,6.12,-0.16,-0.01,6198,3798243.0,0.33,0.08
2025-07-11 13:55:00,6.14,6.12,6.14,6.12,-0.16,-0.01,8084,4955185.0,0.33,0.1
2025-07-11 14:00:00,6.12,6.13,6.13,6.12,0.16,0.01,8320,5093451.0,0.16,0.1
2025-07-11 14:05:00,6.13,6.13,6.13,6.12,0.0,0.0,5459,3343009.0,0.16,0.07
2025-07-11 14:10:00,6.12,6.11,6.13,6.11,-0.33,-0.02,9366,5731410.0,0.33,0.12
2025-07-11 14:15:00,6.11,6.12,6.12,6.1,0.16,0.01,13922,8506354.0,0.33,0.17
2025-07-11 14:20:00,6.12,6.12,6.12,6.11,0.0,0.0,5583,3413967.0,0.16,0.07
2025-07-11 14:25:00,6.11,6.12,6.13,6.11,0.0,0.0,7522,4604220.0,0.33,0.09
2025-07-11 14:30:00,6.12,6.12,6.12,6.11,0.0,0.0,14462,8846045.0,0.16,0.18
2025-07-11 14:35:00,6.11,6.12,6.12,6.11,0.0,0.0,9621,5882298.0,0.16,0.12
2025-07-11 14:40:00,6.12,6.09,6.12,6.09,-0.49,-0.03,35138,21431047.0,0.49,0.44
2025-07-11 14:45:00,6.09,6.09,6.1,6.08,0.0,0.0,33068,20137722.0,0.33,0.41
2025-07-11 14:50:00,6.08,6.08,6.09,6.08,-0.16,-0.01,26244,15966777.0,0.16,0.33
2025-07-11 14:55:00,6.09,6.1,6.1,6.08,0.33,0.02,42226,25713121.0,0.33,0.53
2025-07-11 15:00:00,6.09,6.09,6.1,6.08,-0.16,-0.01,43636,26569335.0,0.33,0.54
2025-07-14 09:35:00,6.12,6.14,6.15,6.07,0.82,0.05,79198,48429129.0,1.31,0.99
2025-07-14 09:40:00,6.14,6.22,6.23,6.13,1.3,0.08,97366,60110811.0,1.63,1.22
2025-07-14 09:45:00,6.21,6.18,6.25,6.18,-0.64,-0.04,80571,50082811.0,1.13,1.01
2025-07-14 09:50:00,6.19,6.15,6.19,6.15,-0.49,-0.03,41876,25848226.0,0.65,0.52
2025-07-14 09:55:00,6.15,6.14,6.15,6.13,-0.16,-0.01,23893,14668416.0,0.33,0.3
2025-07-14 10:00:00,6.13,6.14,6.15,6.13,0.0,0.0,17089,10490359.0,0.33,0.21
2025-07-14 10:05:00,6.14,6.15,6.15,6.13,0.16,0.01,14588,8954983.0,0.33,0.18
2025-07-14 10:10:00,6.15,6.14,6.16,6.13,-0.16,-0.01,18844,11572791.0,0.49,0.24
2025-07-14 10:15:00,6.14,6.17,6.17,6.13,0.49,0.03,13872,8533407.0,0.65,0.17
2025-07-14 10:20:00,6.16,6.16,6.17,6.15,-0.16,-0.01,10578,6518491.0,0.32,0.13
2025-07-14 10:25:00,6.17,6.14,6.17,6.14,-0.32,-0.02,12386,7618732.0,0.49,0.15
2025-07-14 10:30:00,6.15,6.12,6.15,6.12,-0.33,-0.02,18985,11638356.0,0.49,0.24
2025-07-14 10:35:00,6.12,6.13,6.14,6.12,0.16,0.01,6602,4046693.0,0.33,0.08
2025-07-14 10:40:00,6.14,6.13,6.14,6.12,0.0,0.0,11011,6746921.0,0.33,0.14
2025-07-14 10:45:00,6.13,6.13,6.14,6.12,0.0,0.0,5286,3240463.0,0.33,0.07
2025-07-14 10:50:00,6.14,6.12,6.14,6.12,-0.16,-0.01,6774,4148623.0,0.33,0.08
2025-07-14 10:55:00,6.12,6.12,6.13,6.11,0.0,0.0,6102,3734357.0,0.33,0.08
2025-07-14 11:00:00,6.12,6.11,6.12,6.1,-0.16,-0.01,22164,13529948.0,0.33,0.28
2025-07-14 11:05:00,6.1,6.1,6.12,6.1,-0.16,-0.01,12201,7450481.0,0.33,0.15
2025-07-14 11:10:00,6.1,6.1,6.12,6.1,0.0,0.0,8247,5034315.0,0.33,0.1
2025-07-14 11:15:00,6.1,6.09,6.11,6.09,-0.16,-0.01,15189,9257230.0,0.33,0.19
2025-07-14 11:20:00,6.09,6.11,6.11,6.09,0.33,0.02,10496,6406503.0,0.33,0.13
2025-07-14 11:25:00,6.11,6.1,6.11,6.1,-0.16,-0.01,6512,3975223.0,0.16,0.08
2025-07-14 11:30:00,6.11,6.1,6.11,6.09,0.0,0.0,5621,3429962.0,0.33,0.07
2025-07-14 13:05:00,6.09,6.09,6.1,6.08,-0.16,-0.01,9943,6057468.0,0.33,0.12
2025-07-14 13:10:00,6.09,6.09,6.1,6.09,0.0,0.0,2946,1795422.0,0.16,0.04
2025-07-14 13:15:00,6.09,6.09,6.1,6.08,0.0,0.0,5784,3522582.0,0.33,0.07
2025-07-14 13:20:00,6.09,6.1,6.11,6.08,0.16,0.01,8401,5119900.0,0.49,0.1
2025-07-14 13:25:00,6.11,6.11,6.11,6.1,0.16,0.01,4978,3040886.0,0.16,0.06
2025-07-14 13:30:00,6.1,6.1,6.11,6.09,-0.16,-0.01,5769,3518370.0,0.33,0.07
2025-07-14 13:35:00,6.09,6.1,6.1,6.09,0.0,0.0,4796,2923563.0,0.16,0.06
2025-07-14 13:40:00,6.09,6.1,6.1,6.09,0.0,0.0,3918,2389152.0,0.16,0.05
2025-07-14 13:45:00,6.1,6.09,6.1,6.09,-0.16,-0.01,2487,1514987.0,0.16,0.03
2025-07-14 13:50:00,6.09,6.1,6.11,6.09,0.16,0.01,5447,3322848.0,0.33,0.07
2025-07-14 13:55:00,6.1,6.11,6.11,6.09,0.16,0.01,4507,2749560.0,0.33,0.06
2025-07-14 14:00:00,6.11,6.11,6.11,6.1,0.0,0.0,3529,2155353.0,0.16,0.04
2025-07-14 14:05:00,6.1,6.1,6.11,6.09,-0.16,-0.01,11553,7042642.0,0.33,0.14
2025-07-14 14:10:00,6.1,6.09,6.1,6.09,-0.16,-0.01,5207,3173220.0,0.16,0.06
2025-07-14 14:15:00,6.1,6.08,6.1,6.08,-0.16,-0.01,17313,10531521.0,0.33,0.22
2025-07-14 14:20:00,6.08,6.09,6.09,6.08,0.16,0.01,11164,6795191.0,0.16,0.14
2025-07-14 14:25:00,6.09,6.1,6.1,6.08,0.16,0.01,3451,2101777.0,0.33,0.04
2025-07-14 14:30:00,6.1,6.09,6.1,6.08,-0.16,-0.01,6417,3909112.0,0.33,0.08
2025-07-14 14:35:00,6.09,6.08,6.1,6.08,-0.16,-0.01,6364,3875079.0,0.33,0.08
2025-07-14 14:40:00,6.08,6.09,6.09,6.08,0.16,0.01,5143,3128682.0,0.16,0.06
2025-07-14 14:45:00,6.08,6.09,6.09,6.08,0.0,0.0,8454,5142106.0,0.16,0.11
