时间,开盘,收盘,最高,最低,涨跌幅,涨跌额,成交量,成交额,振幅,换手率
2025-07-11 09:35:00,6.05,6.23,6.27,6.05,2.98,0.18,52884,32711336.0,3.64,0.46
2025-07-11 09:40:00,6.24,6.23,6.28,6.22,0.0,0.0,31284,19540299.0,0.96,0.27
2025-07-11 09:45:00,6.22,6.24,6.29,6.22,0.16,0.01,32505,20340192.0,1.12,0.28
2025-07-11 09:50:00,6.23,6.27,6.27,6.23,0.48,0.03,11894,7433452.0,0.64,0.1
2025-07-11 09:55:00,6.26,6.27,6.28,6.24,0.0,0.0,16907,10596478.0,0.64,0.15
2025-07-11 10:00:00,6.26,6.23,6.27,6.22,-0.64,-0.04,9117,5689320.0,0.8,0.08
2025-07-11 10:05:00,6.23,6.22,6.24,6.22,-0.16,-0.01,4952,3085402.0,0.32,0.04
2025-07-11 10:10:00,6.22,6.22,6.23,6.19,0.0,0.0,9402,5837530.0,0.64,0.08
2025-07-11 10:15:00,6.22,6.2,6.23,6.2,-0.32,-0.02,4276,2657451.0,0.48,0.04
2025-07-11 10:20:00,6.19,6.18,6.2,6.18,-0.32,-0.02,13674,8460104.0,0.32,0.12
2025-07-11 10:25:00,6.18,6.18,6.19,6.17,0.0,0.0,5868,3625466.0,0.32,0.05
2025-07-11 10:30:00,6.18,6.19,6.19,6.17,0.16,0.01,2636,1630409.0,0.32,0.02
2025-07-11 10:35:00,6.2,6.19,6.22,6.19,0.0,0.0,4754,2948700.0,0.48,0.04
2025-07-11 10:40:00,6.19,6.22,6.23,6.19,0.48,0.03,5523,3430651.0,0.65,0.05
2025-07-11 10:45:00,6.22,6.22,6.23,6.22,0.0,0.0,1233,767270.0,0.16,0.01
2025-07-11 10:50:00,6.22,6.22,6.23,6.21,0.0,0.0,1482,921887.0,0.32,0.01
2025-07-11 10:55:00,6.22,6.21,6.22,6.21,-0.16,-0.01,1277,793468.0,0.16,0.01
2025-07-11 11:00:00,6.21,6.21,6.22,6.21,0.0,0.0,517,321116.0,0.16,0.0
2025-07-11 11:05:00,6.21,6.21,6.22,6.2,0.0,0.0,1649,1023171.0,0.32,0.01
2025-07-11 11:10:00,6.2,6.2,6.21,6.2,-0.16,-0.01,300,186022.0,0.16,0.0
2025-07-11 11:15:00,6.21,6.2,6.21,6.19,0.0,0.0,2246,1392790.0,0.32,0.02
2025-07-11 11:20:00,6.19,6.19,6.2,6.18,-0.16,-0.01,2730,1689334.0,0.32,0.02
2025-07-11 11:25:00,6.19,6.19,6.19,6.18,0.0,0.0,742,459213.0,0.16,0.01
2025-07-11 11:30:00,6.19,6.19,6.2,6.18,0.0,0.0,1686,1043029.0,0.32,0.01
2025-07-11 13:05:00,6.2,6.2,6.21,6.18,0.16,0.01,4702,2913260.0,0.48,0.04
2025-07-11 13:10:00,6.2,6.17,6.2,6.16,-0.48,-0.03,7807,4822173.0,0.65,0.07
2025-07-11 13:15:00,6.17,6.15,6.18,6.15,-0.32,-0.02,4429,2728055.0,0.49,0.04
2025-07-11 13:20:00,6.15,6.16,6.16,6.15,0.16,0.01,3814,2348115.0,0.16,0.03
2025-07-11 13:25:00,6.15,6.17,6.21,6.15,0.16,0.01,9284,5747522.0,0.97,0.08
2025-07-11 13:30:00,6.16,6.16,6.18,6.16,-0.16,-0.01,3102,1915289.0,0.32,0.03
