date,open,close,high,low,volume
2025-08-01,12.31,12.35,12.53,12.31,251554.89
2025-08-04,12.29,12.3,12.46,12.25,347162.58
2025-08-05,12.37,12.39,12.42,12.25,427959.05
2025-08-06,12.33,12.38,12.45,12.31,273474.66
2025-08-07,12.39,12.34,12.5,12.25,244502.27
2025-08-08,12.28,12.3,12.38,12.26,250455.75
2025-08-11,12.3,12.33,12.37,12.27,269946.71
2025-08-12,12.35,12.29,12.35,12.19,323056.89
2025-08-13,12.31,12.46,12.54,12.3,387024.43
2025-08-14,12.49,12.42,12.77,12.39,471245.73
2025-08-15,12.46,13.23,13.65,12.46,1137737.38
2025-08-18,13.48,13.37,13.6,13.16,1077418.95
2025-08-19,13.35,12.99,13.5,12.95,886509.62
2025-08-20,12.93,13.1,13.25,12.79,627429.71
2025-08-21,13.1,13.0,13.19,12.96,475126.32
2025-08-22,12.97,13.54,13.78,12.97,983722.85
