date,open,close,high,low,volume
2025-08-01,20.98,21.4,21.89,20.71,54295.0
2025-08-04,21.3,21.56,21.62,21.23,35470.84
2025-08-05,21.66,21.55,21.66,21.39,24718.76
2025-08-06,21.72,21.98,22.2,21.5,39217.13
2025-08-07,21.9,21.73,22.11,21.66,33341.94
2025-08-08,21.66,21.5,21.76,21.5,24826.03
2025-08-11,21.6,22.34,22.99,21.48,64792.69
2025-08-12,22.3,22.56,22.69,22.15,47397.65
2025-08-13,22.56,22.5,22.95,22.4,38012.93
2025-08-14,22.5,21.94,22.65,21.94,35598.91
2025-08-15,22.29,22.18,22.38,22.0,30863.21
2025-08-18,22.3,22.29,22.5,22.12,33208.78
2025-08-19,22.21,21.99,22.32,21.83,34731.76
2025-08-20,21.9,22.26,22.31,21.8,34891.49
2025-08-21,22.28,22.02,22.46,21.89,23483.27
2025-08-22,22.15,22.15,22.23,21.9,24174.28
