时间,开盘,收盘,最高,最低,涨跌幅,涨跌额,成交量,成交额,振幅,换手率
2025-07-11 09:35:00,8.2,8.14,8.2,8.12,-0.25,-0.02,23240,18959642.0,0.98,0.65
2025-07-11 09:40:00,8.14,8.17,8.17,8.12,0.37,0.03,11086,9018861.0,0.61,0.31
2025-07-11 09:45:00,8.17,8.19,8.19,8.14,0.24,0.02,11470,9368899.0,0.61,0.32
2025-07-11 09:50:00,8.19,8.16,8.2,8.16,-0.37,-0.03,10124,8288461.0,0.49,0.28
2025-07-11 09:55:00,8.18,8.17,8.18,8.16,0.12,0.01,5477,4472452.0,0.25,0.15
2025-07-11 10:00:00,8.16,8.16,8.17,8.15,-0.12,-0.01,5721,4667002.0,0.24,0.16
2025-07-11 10:05:00,8.16,8.16,8.17,8.15,0.0,0.0,5257,4287815.0,0.25,0.15
2025-07-11 10:10:00,8.15,8.14,8.15,8.13,-0.25,-0.02,6712,5464963.0,0.25,0.19
2025-07-11 10:15:00,8.15,8.15,8.17,8.15,0.12,0.01,6982,5696499.0,0.25,0.19
2025-07-11 10:20:00,8.15,8.17,8.17,8.14,0.25,0.02,5541,4519946.0,0.37,0.15
2025-07-11 10:25:00,8.17,8.17,8.18,8.16,0.0,0.0,3430,2802311.0,0.24,0.1
2025-07-11 10:30:00,8.17,8.16,8.17,8.16,-0.12,-0.01,2657,2169600.0,0.12,0.07
2025-07-11 10:35:00,8.16,8.16,8.17,8.16,0.0,0.0,3305,2698232.0,0.12,0.09
2025-07-11 10:40:00,8.16,8.16,8.17,8.15,0.0,0.0,3916,3195452.0,0.25,0.11
2025-07-11 10:45:00,8.15,8.16,8.17,8.15,0.0,0.0,3808,3104750.0,0.25,0.11
2025-07-11 10:50:00,8.16,8.15,8.17,8.15,-0.12,-0.01,3261,2658384.0,0.25,0.09
2025-07-11 10:55:00,8.15,8.15,8.16,8.14,0.0,0.0,3435,2799370.0,0.25,0.1
2025-07-11 11:00:00,8.16,8.15,8.16,8.14,0.0,0.0,2523,2056106.0,0.25,0.07
2025-07-11 11:05:00,8.15,8.14,8.15,8.14,-0.12,-0.01,2242,1826015.0,0.12,0.06
2025-07-11 11:10:00,8.14,8.15,8.16,8.14,0.12,0.01,1680,1369296.0,0.25,0.05
2025-07-11 11:15:00,8.16,8.14,8.16,8.14,-0.12,-0.01,3205,2611872.0,0.25,0.09
2025-07-11 11:20:00,8.14,8.14,8.15,8.14,0.0,0.0,1464,1192140.0,0.12,0.04
2025-07-11 11:25:00,8.15,8.15,8.16,8.14,0.12,0.01,2398,1954191.0,0.25,0.07
2025-07-11 11:30:00,8.15,8.15,8.16,8.14,0.0,0.0,2412,1965678.0,0.25,0.07
2025-07-11 13:05:00,8.15,8.15,8.16,8.14,0.0,0.0,7951,6482286.0,0.25,0.22
2025-07-11 13:10:00,8.15,8.16,8.17,8.15,0.12,0.01,5312,4335409.0,0.25,0.15
2025-07-11 13:15:00,8.16,8.16,8.16,8.14,0.0,0.0,4916,4007896.0,0.25,0.14
2025-07-11 13:20:00,8.15,8.16,8.16,8.15,0.0,0.0,2875,2343881.0,0.12,0.08
2025-07-11 13:25:00,8.16,8.17,8.17,8.15,0.12,0.01,3249,2651113.0,0.25,0.09
2025-07-11 13:30:00,8.16,8.16,8.17,8.16,-0.12,-0.01,2302,1879333.0,0.12,0.06
2025-07-11 13:35:00,8.17,8.16,8.17,8.16,0.0,0.0,1175,959131.0,0.12,0.03
2025-07-11 13:40:00,8.17,8.16,8.17,8.15,0.0,0.0,4217,3440765.0,0.25,0.12
2025-07-11 13:45:00,8.15,8.16,8.17,8.15,0.0,0.0,3590,2929265.0,0.25,0.1
