时间,开盘,收盘,最高,最低,涨跌幅,涨跌额,成交量,成交额,振幅,换手率
2025-07-11 09:35:00,9.24,9.22,9.28,9.21,-0.22,-0.02,21404,19794196.0,0.76,0.05
2025-07-11 09:40:00,9.21,9.21,9.22,9.19,-0.11,-0.01,18315,16861258.0,0.33,0.04
2025-07-11 09:45:00,9.2,9.19,9.22,9.19,-0.22,-0.02,15015,13810865.0,0.33,0.03
2025-07-11 09:50:00,9.19,9.15,9.21,9.15,-0.44,-0.04,30027,27545187.0,0.65,0.07
2025-07-11 09:55:00,9.14,9.2,9.21,9.14,0.55,0.05,15460,14174993.0,0.77,0.04
2025-07-11 10:00:00,9.2,9.23,9.24,9.2,0.33,0.03,7835,7224188.0,0.43,0.02
2025-07-11 10:05:00,9.25,9.24,9.25,9.23,0.11,0.01,6426,5941197.0,0.22,0.01
2025-07-11 10:10:00,9.24,9.23,9.25,9.23,-0.11,-0.01,5865,5419016.0,0.22,0.01
2025-07-11 10:15:00,9.23,9.22,9.24,9.21,-0.11,-0.01,6198,5717952.0,0.33,0.01
2025-07-11 10:20:00,9.22,9.22,9.24,9.22,0.0,0.0,7778,7177120.0,0.22,0.02
2025-07-11 10:25:00,9.23,9.23,9.25,9.22,0.11,0.01,5214,4815009.0,0.33,0.01
2025-07-11 10:30:00,9.23,9.24,9.24,9.21,0.11,0.01,8622,7953731.0,0.33,0.02
2025-07-11 10:35:00,9.23,9.22,9.25,9.21,-0.22,-0.02,8731,8061691.0,0.43,0.02
2025-07-11 10:40:00,9.22,9.21,9.22,9.2,-0.11,-0.01,8511,7838071.0,0.22,0.02
2025-07-11 10:45:00,9.21,9.2,9.22,9.19,-0.11,-0.01,13731,12630773.0,0.33,0.03
2025-07-11 10:50:00,9.19,9.19,9.2,9.18,-0.11,-0.01,5155,4736422.0,0.22,0.01
2025-07-11 10:55:00,9.18,9.18,9.19,9.17,-0.11,-0.01,7452,6839399.0,0.22,0.02
2025-07-11 11:00:00,9.17,9.18,9.18,9.17,0.0,0.0,3423,3140237.0,0.11,0.01
2025-07-11 11:05:00,9.17,9.18,9.18,9.17,0.0,0.0,1881,1726426.0,0.11,0.0
2025-07-11 11:10:00,9.17,9.2,9.2,9.17,0.22,0.02,2666,2447906.0,0.33,0.01
2025-07-11 11:15:00,9.19,9.21,9.22,9.19,0.11,0.01,2808,2585773.0,0.33,0.01
2025-07-11 11:20:00,9.21,9.22,9.22,9.2,0.11,0.01,1894,1745302.0,0.22,0.0
