时间,开盘,收盘,最高,最低,涨跌幅,涨跌额,成交量,成交额,振幅,换手率
2025-07-11 09:35:00,5.07,5.04,5.07,5.03,-0.59,-0.03,4423,2231874.0,0.79,0.03
2025-07-11 09:40:00,5.04,5.05,5.05,5.03,0.2,0.01,4129,2080459.0,0.4,0.03
2025-07-11 09:45:00,5.05,5.05,5.05,5.03,0.0,0.0,4411,2221623.0,0.4,0.03
2025-07-11 09:50:00,5.04,5.05,5.06,5.04,0.0,0.0,1243,628142.0,0.4,0.01
2025-07-11 09:55:00,5.06,5.04,5.06,5.04,-0.2,-0.01,743,375105.0,0.4,0.01
2025-07-11 10:00:00,5.04,5.03,5.05,5.03,-0.2,-0.01,3502,1763603.0,0.4,0.03
2025-07-11 10:05:00,5.03,5.03,5.04,5.02,0.0,0.0,2948,1482309.0,0.4,0.02
2025-07-11 10:10:00,5.02,5.01,5.03,5.01,-0.4,-0.02,3345,1679099.0,0.4,0.02
2025-07-11 10:15:00,5.01,5.0,5.02,5.0,-0.2,-0.01,3670,1838673.0,0.4,0.03
2025-07-11 10:20:00,5.0,5.02,5.02,5.0,0.4,0.02,1977,990410.0,0.4,0.01
2025-07-11 10:25:00,5.02,5.03,5.03,5.01,0.2,0.01,1416,710452.0,0.4,0.01
2025-07-11 10:30:00,5.03,5.04,5.04,5.02,0.2,0.01,1769,889261.0,0.4,0.01
2025-07-11 10:35:00,5.04,5.03,5.04,5.03,-0.2,-0.01,1091,548860.0,0.2,0.01
2025-07-11 10:40:00,5.03,5.03,5.04,5.02,0.0,0.0,809,406936.0,0.4,0.01
2025-07-11 10:45:00,5.04,5.03,5.04,5.03,0.0,0.0,583,293541.0,0.2,0.0
2025-07-11 10:50:00,5.04,5.04,5.04,5.03,0.2,0.01,1680,845118.0,0.2,0.01
2025-07-11 10:55:00,5.03,5.04,5.04,5.03,0.0,0.0,572,288006.0,0.2,0.0
2025-07-11 11:00:00,5.03,5.04,5.04,5.03,0.0,0.0,938,472132.0,0.2,0.01
2025-07-11 11:05:00,5.03,5.03,5.04,5.03,-0.2,-0.01,824,414884.0,0.2,0.01
2025-07-11 11:10:00,5.03,5.03,5.04,5.03,0.0,0.0,440,221628.0,0.2,0.0
2025-07-11 11:15:00,5.04,5.04,5.04,5.03,0.2,0.01,1092,550315.0,0.2,0.01
2025-07-11 11:20:00,5.04,5.04,5.04,5.03,0.0,0.0,850,427639.0,0.2,0.01
2025-07-11 11:25:00,5.04,5.03,5.04,5.02,-0.2,-0.01,2432,1223455.0,0.4,0.02
2025-07-11 11:30:00,5.03,5.04,5.05,5.02,0.2,0.01,1627,819300.0,0.6,0.01
2025-07-11 13:05:00,5.05,5.04,5.05,5.03,0.0,0.0,1533,772767.0,0.4,0.01
2025-07-11 13:10:00,5.04,5.04,5.05,5.03,0.0,0.0,1640,826180.0,0.4,0.01
2025-07-11 13:15:00,5.05,5.03,5.05,5.03,-0.2,-0.01,643,323978.0,0.4,0.0
2025-07-11 13:20:00,5.03,5.04,5.04,5.03,0.2,0.01,2367,1190919.0,0.2,0.02
2025-07-11 13:25:00,5.04,5.04,5.04,5.03,0.0,0.0,556,279989.0,0.2,0.0
2025-07-11 13:30:00,5.04,5.04,5.04,5.03,0.0,0.0,900,453090.0,0.2,0.01
2025-07-11 13:35:00,5.04,5.05,5.06,5.04,0.2,0.01,2778,1401676.0,0.4,0.02
2025-07-11 13:40:00,5.06,5.05,5.06,5.05,0.0,0.0,1775,896232.0,0.2,0.01
2025-07-11 13:45:00,5.05,5.06,5.06,5.05,0.2,0.01,483,244022.0,0.2,0.0
2025-07-11 13:50:00,5.06,5.06,5.06,5.05,0.0,0.0,368,185965.0,0.2,0.0
2025-07-11 13:55:00,5.05,5.06,5.06,5.05,0.0,0.0,1165,588352.0,0.2,0.01
2025-07-11 14:00:00,5.06,5.05,5.06,5.05,-0.2,-0.01,1162,587038.0,0.2,0.01
2025-07-11 14:05:00,5.05,5.06,5.06,5.05,0.2,0.01,625,315667.0,0.2,0.0
2025-07-11 14:10:00,5.05,5.06,5.06,5.04,0.0,0.0,871,439993.0,0.4,0.01
2025-07-11 14:15:00,5.05,5.05,5.06,5.05,-0.2,-0.01,855,431884.0,0.2,0.01
2025-07-11 14:20:00,5.05,5.05,5.06,5.05,0.0,0.0,147,74263.0,0.2,0.0
2025-07-11 14:25:00,5.05,5.06,5.06,5.05,0.2,0.01,761,384746.0,0.2,0.01
2025-07-11 14:30:00,5.06,5.07,5.07,5.05,0.2,0.01,4891,2473993.0,0.4,0.04
2025-07-11 14:35:00,5.07,5.06,5.07,5.06,-0.2,-0.01,1743,882737.0,0.2,0.01
2025-07-11 14:40:00,5.07,5.06,5.07,5.05,0.0,0.0,2195,1110347.0,0.4,0.02
2025-07-11 14:45:00,5.06,5.06,5.06,5.05,0.0,0.0,878,443911.0,0.2,0.01
2025-07-11 14:50:00,5.06,5.06,5.06,5.05,0.0,0.0,808,408434.0,0.2,0.01
2025-07-11 14:55:00,5.06,5.06,5.07,5.05,0.0,0.0,5984,3029093.0,0.4,0.04
2025-07-11 15:00:00,5.06,5.06,5.07,5.05,0.0,0.0,2922,1478648.0,0.4,0.02
2025-07-14 09:35:00,5.07,5.03,5.07,5.03,-0.59,-0.03,5146,2596414.0,0.79,0.04
2025-07-14 09:40:00,5.04,5.08,5.08,5.03,0.99,0.05,11205,5676703.0,0.99,0.08
2025-07-14 09:45:00,5.07,5.09,5.1,5.07,0.2,0.01,6328,3218286.0,0.59,0.05
2025-07-14 09:50:00,5.09,5.11,5.12,5.09,0.39,0.02,6484,3308955.0,0.59,0.05
2025-07-14 09:55:00,5.11,5.12,5.13,5.11,0.2,0.01,3675,1881806.0,0.39,0.03
2025-07-14 10:00:00,5.12,5.1,5.12,5.1,-0.39,-0.02,3036,1551611.0,0.39,0.02
2025-07-14 10:05:00,5.11,5.09,5.12,5.09,-0.2,-0.01,3484,1777819.0,0.59,0.03
2025-07-14 10:10:00,5.09,5.09,5.09,5.07,0.0,0.0,1347,684495.0,0.39,0.01
2025-07-14 10:15:00,5.08,5.08,5.09,5.07,-0.2,-0.01,1718,872454.0,0.39,0.01
2025-07-14 10:20:00,5.08,5.07,5.08,5.07,-0.2,-0.01,895,454472.0,0.2,0.01
2025-07-14 10:25:00,5.08,5.08,5.08,5.07,0.2,0.01,1695,860237.0,0.2,0.01
2025-07-14 10:30:00,5.08,5.06,5.08,5.05,-0.39,-0.02,2618,1324560.0,0.59,0.02
2025-07-14 10:35:00,5.05,5.06,5.07,5.05,0.0,0.0,1819,920417.0,0.4,0.01
2025-07-14 10:40:00,5.06,5.06,5.07,5.06,0.0,0.0,1464,740786.0,0.2,0.01
2025-07-14 10:45:00,5.06,5.07,5.07,5.06,0.2,0.01,323,163551.0,0.2,0.0
2025-07-14 10:50:00,5.06,5.05,5.07,5.05,-0.39,-0.02,1071,541829.0,0.39,0.01
2025-07-14 10:55:00,5.06,5.07,5.07,5.05,0.4,0.02,581,293855.0,0.4,0.0
2025-07-14 11:00:00,5.07,5.07,5.07,5.06,0.0,0.0,720,364400.0,0.2,0.01
2025-07-14 11:05:00,5.06,5.07,5.07,5.06,0.0,0.0,374,189602.0,0.2,0.0
2025-07-14 11:10:00,5.06,5.06,5.07,5.06,-0.2,-0.01,575,291002.0,0.2,0.0
2025-07-14 11:15:00,5.06,5.06,5.07,5.05,0.0,0.0,1107,559715.0,0.4,0.01
2025-07-14 11:20:00,5.06,5.05,5.06,5.05,-0.2,-0.01,1055,533601.0,0.2,0.01
2025-07-14 11:25:00,5.05,5.06,5.06,5.05,0.2,0.01,233,117744.0,0.2,0.0
2025-07-14 11:30:00,5.06,5.05,5.06,5.05,-0.2,-0.01,317,160369.0,0.2,0.0
2025-07-14 13:05:00,5.06,5.04,5.06,5.04,-0.2,-0.01,3601,1817843.0,0.4,0.03
2025-07-14 13:10:00,5.04,5.06,5.06,5.04,0.4,0.02,1276,644396.0,0.4,0.01
2025-07-14 13:15:00,5.06,5.06,5.06,5.05,0.0,0.0,211,106725.0,0.2,0.0
2025-07-14 13:20:00,5.06,5.05,5.06,5.05,-0.2,-0.01,149,75293.0,0.2,0.0
2025-07-14 13:25:00,5.06,5.05,5.06,5.05,0.0,0.0,244,123337.0,0.2,0.0
2025-07-14 13:30:00,5.06,5.06,5.06,5.05,0.2,0.01,379,191563.0,0.2,0.0
2025-07-14 13:35:00,5.06,5.06,5.07,5.05,0.0,0.0,902,456511.0,0.4,0.01
2025-07-14 13:40:00,5.07,5.06,5.07,5.06,0.0,0.0,412,208807.0,0.2,0.0
2025-07-14 13:45:00,5.07,5.06,5.07,5.06,0.0,0.0,212,107334.0,0.2,0.0
2025-07-14 13:50:00,5.06,5.06,5.07,5.06,0.0,0.0,180,91232.0,0.2,0.0
2025-07-14 13:55:00,5.06,5.09,5.09,5.06,0.59,0.03,3313,1682237.0,0.59,0.02
2025-07-14 14:00:00,5.09,5.09,5.09,5.08,0.0,0.0,246,125127.0,0.2,0.0
2025-07-14 14:05:00,5.08,5.07,5.08,5.07,-0.39,-0.02,1086,551683.0,0.2,0.01
2025-07-14 14:10:00,5.07,5.07,5.08,5.07,0.0,0.0,460,233362.0,0.2,0.0
2025-07-14 14:15:00,5.07,5.07,5.08,5.07,0.0,0.0,314,159274.0,0.2,0.0
2025-07-14 14:20:00,5.07,5.07,5.08,5.07,0.0,0.0,272,137915.0,0.2,0.0
2025-07-14 14:25:00,5.07,5.07,5.08,5.06,0.0,0.0,2485,1258956.0,0.39,0.02
2025-07-14 14:30:00,5.06,5.06,5.07,5.06,-0.2,-0.01,1736,878711.0,0.2,0.01
2025-07-14 14:35:00,5.07,5.06,5.07,5.06,0.0,0.0,857,433523.0,0.2,0.01
2025-07-14 14:40:00,5.06,5.06,5.07,5.06,0.0,0.0,996,504073.0,0.2,0.01
2025-07-14 14:45:00,5.07,5.06,5.07,5.06,0.0,0.0,537,271864.0,0.2,0.0
2025-07-14 14:50:00,5.06,5.06,5.07,5.06,0.0,0.0,602,305003.0,0.2,0.0
2025-07-14 14:55:00,5.06,5.06,5.07,5.06,0.0,0.0,1649,834776.0,0.2,0.01
2025-07-14 15:00:00,5.06,5.06,5.07,5.06,0.0,0.0,3115,1576906.0,0.2,0.02
